LEG_ORIGIN_CODE,Origin BR,1st booking Cut off,2nd Booking cut off,Origin BR City,LEG_DEST_CODE,Dest BR,Dest BR City,COMBO,DEPARTURE_DAY,DEPARTURE_TIME,ARRIVAL_DAY,ARRIVAL_TIME,Ratnesh's Distance,Leg Distance,Ratnesh's Time,Leg Running Hrs,Ratnesh's Arrival Time,CD In,Processing End,Load ready for dispatch,load_min,load_night,dep_night,is_feasible,Connection Type,Mode,Connection Departure Time,Origin Hub,time_diff_min,SLA_COLOR
M04,MIDC BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M04-M33,1,00:30:00,1,02:00:00,41.1,,01:23:00,01:30,01:53:00,02:23:00,04:23:00,04:53:00,293,1733,1680,False,Regional,Surface,04:00:00,M33,-53,RED
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,22:30:00,1,00:30:00,40.0,,01:25:00,02:00,23:55:00,00:25:00,02:25:00,02:55:00,175,1615,1680,True,Regional,Surface,04:00:00,M33,65,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,00:30:00,0,02:00:00,40.0,,01:24:00,01:30,01:54:00,02:24:00,04:24:00,04:54:00,294,1734,1680,False,Regional,Surface,04:00:00,M33,-54,RED
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,05:00:00,0,07:00:00,40.0,,01:55:00,02:00,06:55:00,07:25:00,09:25:00,09:55:00,595,2035,1680,False,Regional,Surface,04:00:00,M33,-355,RED
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,0,22:30:00,1,00:15:00,50.4,,01:36:00,01:45,00:06:00,00:36:00,02:36:00,03:06:00,186,1626,2010,True,Regional,Surface,09:30:00,M33,384,GREEN
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,1,00:30:00,1,02:30:00,50.4,,01:33:00,02:00,02:03:00,02:33:00,04:33:00,05:03:00,303,1743,2010,True,Regional,Surface,09:30:00,M33,267,GREEN
M02,FORT BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M02-M33,0,22:30:00,1,00:30:00,58.3,,01:39:00,02:00,00:09:00,00:39:00,02:39:00,03:09:00,189,1629,2010,True,Regional,Surface,09:30:00,M33,381,GREEN
M05,GOREGAON BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M05-M33,0,23:30:00,1,02:00:00,44.7,,01:36:00,02:00,01:06:00,01:36:00,03:36:00,04:06:00,246,1686,2010,True,Regional,Surface,09:30:00,M33,324,GREEN
M07,THANE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M07-M33,0,23:30:00,1,01:30:00,20.9,,00:44:00,02:00,00:14:00,00:44:00,02:44:00,03:14:00,194,1634,2010,True,Regional,Surface,09:30:00,M33,376,GREEN
M08,VASHI BRANCH,20:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M08-M33,1,00:30:00,1,02:30:00,36.6,,01:37:00,02:00,02:07:00,02:37:00,04:37:00,05:07:00,307,1747,2010,True,Regional,Surface,09:30:00,M33,263,GREEN
M48,ANDHERI BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M48-M33,1,00:30:00,1,02:30:00,41.7,,01:28:00,02:00,01:58:00,02:28:00,04:28:00,04:58:00,298,1738,2010,True,Regional,Surface,09:30:00,M33,272,GREEN
M59,BHANDUP BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M59-M33,0,23:30:00,1,02:00:00,30.5,,01:08:00,02:30,00:38:00,01:08:00,03:08:00,03:38:00,218,1658,2010,True,Regional,Surface,09:30:00,M33,352,GREEN
M66,MAHAPE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M66-M33,1,00:00:00,1,02:00:00,26.4,,01:14:00,02:00,01:14:00,01:44:00,03:44:00,04:14:00,254,1694,2010,True,Regional,Surface,09:30:00,M33,316,GREEN
M04,MIDC BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M04-M33,1,00:30:00,1,02:00:00,41.1,,01:23:00,01:30,01:53:00,02:23:00,04:23:00,04:53:00,293,1733,2010,True,Regional,Surface,09:30:00,M33,277,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,22:30:00,1,00:30:00,40.0,,01:25:00,02:00,23:55:00,00:25:00,02:25:00,02:55:00,175,1615,2010,True,Regional,Surface,09:30:00,M33,395,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,00:30:00,0,02:00:00,40.0,,01:24:00,01:30,01:54:00,02:24:00,04:24:00,04:54:00,294,1734,2010,True,Regional,Surface,09:30:00,M33,276,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,05:00:00,0,07:00:00,40.0,,01:55:00,02:00,06:55:00,07:25:00,09:25:00,09:55:00,595,2035,2010,False,Regional,Surface,09:30:00,M33,-25,RED
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,0,22:30:00,1,00:15:00,50.4,,01:36:00,01:45,00:06:00,00:36:00,02:36:00,03:06:00,186,1626,1740,True,Regional,Surface,05:00:00,M33,114,GREEN
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,1,00:30:00,1,02:30:00,50.4,,01:33:00,02:00,02:03:00,02:33:00,04:33:00,05:03:00,303,1743,1740,False,Regional,Surface,05:00:00,M33,-3,RED
M02,FORT BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M02-M33,0,22:30:00,1,00:30:00,58.3,,01:39:00,02:00,00:09:00,00:39:00,02:39:00,03:09:00,189,1629,1740,True,Regional,Surface,05:00:00,M33,111,GREEN
M05,GOREGAON BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M05-M33,0,23:30:00,1,02:00:00,44.7,,01:36:00,02:00,01:06:00,01:36:00,03:36:00,04:06:00,246,1686,1740,True,Regional,Surface,05:00:00,M33,54,GREEN
M07,THANE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M07-M33,0,23:30:00,1,01:30:00,20.9,,00:44:00,02:00,00:14:00,00:44:00,02:44:00,03:14:00,194,1634,1740,True,Regional,Surface,05:00:00,M33,106,GREEN
M08,VASHI BRANCH,20:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M08-M33,1,00:30:00,1,02:30:00,36.6,,01:37:00,02:00,02:07:00,02:37:00,04:37:00,05:07:00,307,1747,1740,False,Regional,Surface,05:00:00,M33,-7,RED
M48,ANDHERI BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M48-M33,1,00:30:00,1,02:30:00,41.7,,01:28:00,02:00,01:58:00,02:28:00,04:28:00,04:58:00,298,1738,1740,True,Regional,Surface,05:00:00,M33,2,ORANGE
M59,BHANDUP BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M59-M33,0,23:30:00,1,02:00:00,30.5,,01:08:00,02:30,00:38:00,01:08:00,03:08:00,03:38:00,218,1658,1740,True,Regional,Surface,05:00:00,M33,82,GREEN
M66,MAHAPE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M66-M33,1,00:00:00,1,02:00:00,26.4,,01:14:00,02:00,01:14:00,01:44:00,03:44:00,04:14:00,254,1694,1740,True,Regional,Surface,05:00:00,M33,46,GREEN
M04,MIDC BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M04-M33,1,00:30:00,1,02:00:00,41.1,,01:23:00,01:30,01:53:00,02:23:00,04:23:00,04:53:00,293,1733,1740,True,Regional,Surface,05:00:00,M33,7,ORANGE
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,22:30:00,1,00:30:00,40.0,,01:25:00,02:00,23:55:00,00:25:00,02:25:00,02:55:00,175,1615,1740,True,Regional,Surface,05:00:00,M33,125,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,00:30:00,0,02:00:00,40.0,,01:24:00,01:30,01:54:00,02:24:00,04:24:00,04:54:00,294,1734,1740,True,Regional,Surface,05:00:00,M33,6,ORANGE
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,05:00:00,0,07:00:00,40.0,,01:55:00,02:00,06:55:00,07:25:00,09:25:00,09:55:00,595,2035,1740,False,Regional,Surface,05:00:00,M33,-295,RED
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,0,22:30:00,1,00:15:00,50.4,,01:36:00,01:45,00:06:00,00:36:00,02:36:00,03:06:00,186,1626,1740,True,Regional,Surface,05:00:00,M33,114,GREEN
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,1,00:30:00,1,02:30:00,50.4,,01:33:00,02:00,02:03:00,02:33:00,04:33:00,05:03:00,303,1743,1740,False,Regional,Surface,05:00:00,M33,-3,RED
M02,FORT BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M02-M33,0,22:30:00,1,00:30:00,58.3,,01:39:00,02:00,00:09:00,00:39:00,02:39:00,03:09:00,189,1629,1740,True,Regional,Surface,05:00:00,M33,111,GREEN
M05,GOREGAON BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M05-M33,0,23:30:00,1,02:00:00,44.7,,01:36:00,02:00,01:06:00,01:36:00,03:36:00,04:06:00,246,1686,1740,True,Regional,Surface,05:00:00,M33,54,GREEN
M07,THANE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M07-M33,0,23:30:00,1,01:30:00,20.9,,00:44:00,02:00,00:14:00,00:44:00,02:44:00,03:14:00,194,1634,1740,True,Regional,Surface,05:00:00,M33,106,GREEN
M08,VASHI BRANCH,20:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M08-M33,1,00:30:00,1,02:30:00,36.6,,01:37:00,02:00,02:07:00,02:37:00,04:37:00,05:07:00,307,1747,1740,False,Regional,Surface,05:00:00,M33,-7,RED
M48,ANDHERI BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M48-M33,1,00:30:00,1,02:30:00,41.7,,01:28:00,02:00,01:58:00,02:28:00,04:28:00,04:58:00,298,1738,1740,True,Regional,Surface,05:00:00,M33,2,ORANGE
M59,BHANDUP BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M59-M33,0,23:30:00,1,02:00:00,30.5,,01:08:00,02:30,00:38:00,01:08:00,03:08:00,03:38:00,218,1658,1740,True,Regional,Surface,05:00:00,M33,82,GREEN
M66,MAHAPE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M66-M33,1,00:00:00,1,02:00:00,26.4,,01:14:00,02:00,01:14:00,01:44:00,03:44:00,04:14:00,254,1694,1740,True,Regional,Surface,05:00:00,M33,46,GREEN
M04,MIDC BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M04-M33,1,00:30:00,1,02:00:00,41.1,,01:23:00,01:30,01:53:00,02:23:00,04:23:00,04:53:00,293,1733,1740,True,Regional,Surface,05:00:00,M33,7,ORANGE
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,22:30:00,1,00:30:00,40.0,,01:25:00,02:00,23:55:00,00:25:00,02:25:00,02:55:00,175,1615,1740,True,Regional,Surface,05:00:00,M33,125,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,00:30:00,0,02:00:00,40.0,,01:24:00,01:30,01:54:00,02:24:00,04:24:00,04:54:00,294,1734,1740,True,Regional,Surface,05:00:00,M33,6,ORANGE
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,05:00:00,0,07:00:00,40.0,,01:55:00,02:00,06:55:00,07:25:00,09:25:00,09:55:00,595,2035,1740,False,Regional,Surface,05:00:00,M33,-295,RED
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,0,22:30:00,1,00:15:00,50.4,,01:36:00,01:45,00:06:00,00:36:00,02:36:00,03:06:00,186,1626,1800,True,Regional,Surface,06:00:00,M33,174,GREEN
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,1,00:30:00,1,02:30:00,50.4,,01:33:00,02:00,02:03:00,02:33:00,04:33:00,05:03:00,303,1743,1800,True,Regional,Surface,06:00:00,M33,57,GREEN
M02,FORT BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M02-M33,0,22:30:00,1,00:30:00,58.3,,01:39:00,02:00,00:09:00,00:39:00,02:39:00,03:09:00,189,1629,1800,True,Regional,Surface,06:00:00,M33,171,GREEN
M05,GOREGAON BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M05-M33,0,23:30:00,1,02:00:00,44.7,,01:36:00,02:00,01:06:00,01:36:00,03:36:00,04:06:00,246,1686,1800,True,Regional,Surface,06:00:00,M33,114,GREEN
M07,THANE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M07-M33,0,23:30:00,1,01:30:00,20.9,,00:44:00,02:00,00:14:00,00:44:00,02:44:00,03:14:00,194,1634,1800,True,Regional,Surface,06:00:00,M33,166,GREEN
M08,VASHI BRANCH,20:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M08-M33,1,00:30:00,1,02:30:00,36.6,,01:37:00,02:00,02:07:00,02:37:00,04:37:00,05:07:00,307,1747,1800,True,Regional,Surface,06:00:00,M33,53,GREEN
M48,ANDHERI BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M48-M33,1,00:30:00,1,02:30:00,41.7,,01:28:00,02:00,01:58:00,02:28:00,04:28:00,04:58:00,298,1738,1800,True,Regional,Surface,06:00:00,M33,62,GREEN
M59,BHANDUP BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M59-M33,0,23:30:00,1,02:00:00,30.5,,01:08:00,02:30,00:38:00,01:08:00,03:08:00,03:38:00,218,1658,1800,True,Regional,Surface,06:00:00,M33,142,GREEN
M66,MAHAPE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M66-M33,1,00:00:00,1,02:00:00,26.4,,01:14:00,02:00,01:14:00,01:44:00,03:44:00,04:14:00,254,1694,1800,True,Regional,Surface,06:00:00,M33,106,GREEN
M04,MIDC BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M04-M33,1,00:30:00,1,02:00:00,41.1,,01:23:00,01:30,01:53:00,02:23:00,04:23:00,04:53:00,293,1733,1800,True,Regional,Surface,06:00:00,M33,67,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,22:30:00,1,00:30:00,40.0,,01:25:00,02:00,23:55:00,00:25:00,02:25:00,02:55:00,175,1615,1800,True,Regional,Surface,06:00:00,M33,185,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,00:30:00,0,02:00:00,40.0,,01:24:00,01:30,01:54:00,02:24:00,04:24:00,04:54:00,294,1734,1800,True,Regional,Surface,06:00:00,M33,66,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,05:00:00,0,07:00:00,40.0,,01:55:00,02:00,06:55:00,07:25:00,09:25:00,09:55:00,595,2035,1800,False,Regional,Surface,06:00:00,M33,-235,RED
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,0,22:30:00,1,00:15:00,50.4,,01:36:00,01:45,00:06:00,00:36:00,02:36:00,03:06:00,186,1626,1770,True,Regional,Surface,05:30:00,M33,144,GREEN
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,1,00:30:00,1,02:30:00,50.4,,01:33:00,02:00,02:03:00,02:33:00,04:33:00,05:03:00,303,1743,1770,True,Regional,Surface,05:30:00,M33,27,ORANGE
M02,FORT BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M02-M33,0,22:30:00,1,00:30:00,58.3,,01:39:00,02:00,00:09:00,00:39:00,02:39:00,03:09:00,189,1629,1770,True,Regional,Surface,05:30:00,M33,141,GREEN
M05,GOREGAON BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M05-M33,0,23:30:00,1,02:00:00,44.7,,01:36:00,02:00,01:06:00,01:36:00,03:36:00,04:06:00,246,1686,1770,True,Regional,Surface,05:30:00,M33,84,GREEN
M07,THANE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M07-M33,0,23:30:00,1,01:30:00,20.9,,00:44:00,02:00,00:14:00,00:44:00,02:44:00,03:14:00,194,1634,1770,True,Regional,Surface,05:30:00,M33,136,GREEN
M08,VASHI BRANCH,20:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M08-M33,1,00:30:00,1,02:30:00,36.6,,01:37:00,02:00,02:07:00,02:37:00,04:37:00,05:07:00,307,1747,1770,True,Regional,Surface,05:30:00,M33,23,ORANGE
M48,ANDHERI BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M48-M33,1,00:30:00,1,02:30:00,41.7,,01:28:00,02:00,01:58:00,02:28:00,04:28:00,04:58:00,298,1738,1770,True,Regional,Surface,05:30:00,M33,32,GREEN
M59,BHANDUP BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M59-M33,0,23:30:00,1,02:00:00,30.5,,01:08:00,02:30,00:38:00,01:08:00,03:08:00,03:38:00,218,1658,1770,True,Regional,Surface,05:30:00,M33,112,GREEN
M66,MAHAPE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M66-M33,1,00:00:00,1,02:00:00,26.4,,01:14:00,02:00,01:14:00,01:44:00,03:44:00,04:14:00,254,1694,1770,True,Regional,Surface,05:30:00,M33,76,GREEN
M04,MIDC BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M04-M33,1,00:30:00,1,02:00:00,41.1,,01:23:00,01:30,01:53:00,02:23:00,04:23:00,04:53:00,293,1733,1770,True,Regional,Surface,05:30:00,M33,37,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,22:30:00,1,00:30:00,40.0,,01:25:00,02:00,23:55:00,00:25:00,02:25:00,02:55:00,175,1615,1770,True,Regional,Surface,05:30:00,M33,155,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,00:30:00,0,02:00:00,40.0,,01:24:00,01:30,01:54:00,02:24:00,04:24:00,04:54:00,294,1734,1770,True,Regional,Surface,05:30:00,M33,36,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,05:00:00,0,07:00:00,40.0,,01:55:00,02:00,06:55:00,07:25:00,09:25:00,09:55:00,595,2035,1770,False,Regional,Surface,05:30:00,M33,-265,RED
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,0,22:30:00,1,00:15:00,50.4,,01:36:00,01:45,00:06:00,00:36:00,02:36:00,03:06:00,186,1626,1740,True,Regional,Surface,05:00:00,M33,114,GREEN
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,1,00:30:00,1,02:30:00,50.4,,01:33:00,02:00,02:03:00,02:33:00,04:33:00,05:03:00,303,1743,1740,False,Regional,Surface,05:00:00,M33,-3,RED
M02,FORT BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M02-M33,0,22:30:00,1,00:30:00,58.3,,01:39:00,02:00,00:09:00,00:39:00,02:39:00,03:09:00,189,1629,1740,True,Regional,Surface,05:00:00,M33,111,GREEN
M05,GOREGAON BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M05-M33,0,23:30:00,1,02:00:00,44.7,,01:36:00,02:00,01:06:00,01:36:00,03:36:00,04:06:00,246,1686,1740,True,Regional,Surface,05:00:00,M33,54,GREEN
M07,THANE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M07-M33,0,23:30:00,1,01:30:00,20.9,,00:44:00,02:00,00:14:00,00:44:00,02:44:00,03:14:00,194,1634,1740,True,Regional,Surface,05:00:00,M33,106,GREEN
M08,VASHI BRANCH,20:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M08-M33,1,00:30:00,1,02:30:00,36.6,,01:37:00,02:00,02:07:00,02:37:00,04:37:00,05:07:00,307,1747,1740,False,Regional,Surface,05:00:00,M33,-7,RED
M48,ANDHERI BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M48-M33,1,00:30:00,1,02:30:00,41.7,,01:28:00,02:00,01:58:00,02:28:00,04:28:00,04:58:00,298,1738,1740,True,Regional,Surface,05:00:00,M33,2,ORANGE
M59,BHANDUP BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M59-M33,0,23:30:00,1,02:00:00,30.5,,01:08:00,02:30,00:38:00,01:08:00,03:08:00,03:38:00,218,1658,1740,True,Regional,Surface,05:00:00,M33,82,GREEN
M66,MAHAPE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M66-M33,1,00:00:00,1,02:00:00,26.4,,01:14:00,02:00,01:14:00,01:44:00,03:44:00,04:14:00,254,1694,1740,True,Regional,Surface,05:00:00,M33,46,GREEN
M04,MIDC BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M04-M33,1,00:30:00,1,02:00:00,41.1,,01:23:00,01:30,01:53:00,02:23:00,04:23:00,04:53:00,293,1733,1740,True,Regional,Surface,05:00:00,M33,7,ORANGE
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,22:30:00,1,00:30:00,40.0,,01:25:00,02:00,23:55:00,00:25:00,02:25:00,02:55:00,175,1615,1740,True,Regional,Surface,05:00:00,M33,125,GREEN
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,00:30:00,0,02:00:00,40.0,,01:24:00,01:30,01:54:00,02:24:00,04:24:00,04:54:00,294,1734,1740,True,Regional,Surface,05:00:00,M33,6,ORANGE
M10,MUMBAI SAKINAKA APEX,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M10-M33,0,05:00:00,0,07:00:00,40.0,,01:55:00,02:00,06:55:00,07:25:00,09:25:00,09:55:00,595,2035,1740,False,Regional,Surface,05:00:00,M33,-295,RED
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,0,22:30:00,1,00:15:00,50.4,,01:36:00,01:45,00:06:00,00:36:00,02:36:00,03:06:00,186,1626,1800,True,Zonal,Surface,06:00:00,M33,174,GREEN
M01,LOWER PAREL BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M01-M33,1,00:30:00,1,02:30:00,50.4,,01:33:00,02:00,02:03:00,02:33:00,04:33:00,05:03:00,303,1743,1800,True,Zonal,Surface,06:00:00,M33,57,GREEN
M02,FORT BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M02-M33,0,22:30:00,1,00:30:00,58.3,,01:39:00,02:00,00:09:00,00:39:00,02:39:00,03:09:00,189,1629,1800,True,Zonal,Surface,06:00:00,M33,171,GREEN
M05,GOREGAON BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M05-M33,0,23:30:00,1,02:00:00,44.7,,01:36:00,02:00,01:06:00,01:36:00,03:36:00,04:06:00,246,1686,1800,True,Zonal,Surface,06:00:00,M33,114,GREEN
M07,THANE BRANCH,21:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M07-M33,0,23:30:00,1,01:30:00,20.9,,00:44:00,02:00,00:14:00,00:44:00,02:44:00,03:14:00,194,1634,1800,True,Zonal,Surface,06:00:00,M33,166,GREEN
M08,VASHI BRANCH,20:30:00,23:59:00,MUMBAI,M33,MUMBAI VADPE APEX,BHIWANDI,M08-M33,1,00:30:00,1,02:30:00,36.6,,01:37:00,02:00,02:07:00,02:37:00,04:37:00,05:07:00,307,1747,1800,True,Zonal,Surface,06:00:00,M33,53,GREEN
